Date,state
2003-11-05 00:00:00,dow-2  :  LH-2  :  LL-2  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-2  :  iLT-3  :  HT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-7  :  sma20-consec-7  :  sma50-consec-26  :  sma200-consec-141,
2003-11-06 00:00:00,dow-3  :  HH-1  :  HL-1  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-2  :  gap-filled-3  :  iHT-2  :  HT-362  :  H10-1  :  H20-1  :  H50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-8  :  sma20-consec-8  :  sma50-consec-27  :  sma200-consec-142,
2003-11-07 00:00:00,dow-4  :  HH-2  :  HL-2  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-4  :  iHT-362  :  LT-4  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-9  :  sma20-consec-9  :  sma50-consec-28  :  sma200-consec-143,
2003-11-10 00:00:00,LH-1  :  LL-1  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-2  :  gap-filled-5  :  iLT-2  :  LT-7  :  sma10-2  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-10  :  sma50-consec-29  :  sma200-consec-144,
2003-11-11 00:00:00,dow-1  :  LH-2  :  LL-2  :  cc-dir-2  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-3  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-6  :  iLT-7  :  LT-9  :  sma10-2  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-2  :  sma20-consec-11  :  sma50-consec-30  :  sma200-consec-145,
2003-11-12 00:00:00,dow-2  :  HH-1  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-1  :  iHT-2  :  HT-3  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-12  :  sma50-consec-31  :  sma200-consec-146,
2003-11-13 00:00:00,dow-3  :  HH-2  :  HL-2  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-3  :  gap-filled-2  :  iHT-3  :  HT-4  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-2  :  sma20-consec-13  :  sma50-consec-32  :  sma200-consec-147,
2003-11-14 00:00:00,dow-4  :  OB-1  :  HH-3  :  LL-1  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-3  :  iLT-1  :  iHT-367  :  LT-2  :  sma10-2  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-14  :  sma50-consec-33  :  sma200-consec-148,
2003-11-17 00:00:00,LH-1  :  LL-2  :  cc-dir-2  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iLT-12  :  LT-14  :  L10-1  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-2  :  sma20-consec-1  :  sma50-consec-34  :  sma200-consec-149,
2003-11-18 00:00:00,dow-1  :  OB-1  :  HH-1  :  LL-3  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-3  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-2  :  iLT-15  :  iHT-1  :  LT-15  :  L10-1  :  iL10-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-1  :  sma10-consec-3  :  sma20-consec-2  :  sma50-consec-1  :  sma200-consec-150,
2003-11-19 00:00:00,dow-2  :  IB-1  :  HL-1  :  LH-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-1  :  HT-1  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-4  :  sma20-consec-3  :  sma50-consec-1  :  sma200-consec-151,
2003-11-20 00:00:00,dow-3  :  OB-1  :  HH-1  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-2  :  iLT-1  :  iHT-1  :  LT-17  :  L10-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-1  :  sma10-consec-5  :  sma20-consec-4  :  sma50-consec-1  :  sma200-consec-152,
2003-11-21 00:00:00,dow-4  :  LH-1  :  LL-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-3  :  iLT-18  :  HT-1  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-6  :  sma20-consec-5  :  sma50-consec-1  :  sma200-consec-153,
2003-11-24 00:00:00,HH-1  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-1  :  iHT-5  :  HT-6  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-1  :  sma50-consec-2  :  sma200-consec-154,
2003-11-25 00:00:00,dow-1  :  HH-2  :  HL-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-3  :  co-dir-consec-3  :  oc-dir-consec-2  :  gap-filled-2  :  iHT-6  :  HT-7  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-2  :  sma20-consec-2  :  sma50-consec-3  :  sma200-consec-155,
2003-11-26 00:00:00,dow-2  :  OB-1  :  HH-3  :  LL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-4  :  co-dir-consec-4  :  oc-dir-consec-1  :  gap-filled-3  :  iLT-1  :  iHT-7  :  HT-13  :  H10-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-3  :  sma20-consec-3  :  sma50-consec-4  :  sma200-consec-156,
2003-11-28 00:00:00,dow-4  :  HH-4  :  HL-1  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-5  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-4  :  iHT-8  :  HT-377  :  H10-1  :  H20-1  :  H50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-4  :  sma20-consec-4  :  sma50-consec-5  :  sma200-consec-157,
2003-12-01 00:00:00,HH-5  :  HL-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-6  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-1  :  iHT-378  :  HT-381  :  H10-1  :  H20-1  :  H50-1  :  iH10-1  :  iH20-1  :  iH50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-5  :  sma20-consec-5  :  sma50-consec-6  :  sma200-consec-158,
2003-12-02 00:00:00,dow-1  :  HH-6  :  HL-3  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-2  :  iHT-379  :  LT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-6  :  sma20-consec-6  :  sma50-consec-7  :  sma200-consec-159,
2003-12-03 00:00:00,dow-2  :  HH-7  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-3  :  iHT-380  :  LT-2  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-7  :  sma20-consec-7  :  sma50-consec-8  :  sma200-consec-160,
2003-12-04 00:00:00,dow-3  :  LH-1  :  LL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-4  :  iLT-2  :  HT-2  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-8  :  sma20-consec-8  :  sma50-consec-9  :  sma200-consec-161,
2003-12-05 00:00:00,dow-4  :  OB-1  :  HH-1  :  LL-2  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-5  :  iLT-4  :  iHT-1  :  LT-4  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-9  :  sma20-consec-9  :  sma50-consec-10  :  sma200-consec-162,
2003-12-08 00:00:00,IB-1  :  HL-1  :  LH-1  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-6  :  HT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-10  :  sma20-consec-10  :  sma50-consec-11  :  sma200-consec-163,
2003-12-09 00:00:00,dow-1  :  OB-1  :  HH-1  :  LL-1  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-7  :  iLT-6  :  iHT-3  :  LT-6  :  sma10-2  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-11  :  sma50-consec-12  :  sma200-consec-164,
2003-12-10 00:00:00,dow-2  :  LH-1  :  LL-2  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-2  :  gap-filled-8  :  iLT-8  :  LT-7  :  sma10-2  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-2  :  sma20-consec-12  :  sma50-consec-13  :  sma200-consec-165,
2003-12-11 00:00:00,dow-3  :  HH-1  :  HL-1  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-9  :  iHT-386  :  HT-389  :  H10-1  :  H20-1  :  H50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-13  :  sma50-consec-14  :  sma200-consec-166,
2003-12-12 00:00:00,dow-4  :  HH-2  :  HL-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-10  :  iHT-387  :  HT-391  :  H10-1  :  H20-1  :  H50-1  :  iH10-1  :  iH20-1  :  iH50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-2  :  sma20-consec-14  :  sma50-consec-15  :  sma200-consec-167,
2003-12-15 00:00:00,HH-3  :  HL-3  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-11  :  iHT-392  :  LT-2  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-3  :  sma20-consec-15  :  sma50-consec-16  :  sma200-consec-168,
2003-12-16 00:00:00,dow-1  :  IB-1  :  HL-4  :  LH-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-3  :  oc-dir-consec-1  :  gap-filled-12  :  HT-393  :  H10-1  :  H20-1  :  H50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-4  :  sma20-consec-16  :  sma50-consec-17  :  sma200-consec-169,
2003-12-17 00:00:00,dow-2  :  HL-5  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-13  :  HT-394  :  H10-1  :  H20-1  :  H50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-5  :  sma20-consec-17  :  sma50-consec-18  :  sma200-consec-170,
2003-12-18 00:00:00,dow-3  :  HH-1  :  HL-6  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-3  :  co-dir-consec-1  :  oc-dir-consec-3  :  gap-filled-14  :  iHT-395  :  HT-396  :  H10-1  :  H20-1  :  H50-1  :  iH10-1  :  iH20-1  :  iH50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-6  :  sma20-consec-18  :  sma50-consec-19  :  sma200-consec-171,
2003-12-19 00:00:00,dow-4  :  IB-1  :  HL-7  :  LH-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  LT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-7  :  sma20-consec-19  :  sma50-consec-20  :  sma200-consec-172,
2003-12-22 00:00:00,HH-1  :  HL-8  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-2  :  iHT-1  :  HT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-8  :  sma20-consec-20  :  sma50-consec-21  :  sma200-consec-173,
2003-12-23 00:00:00,dow-1  :  HH-2  :  HL-9  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-3  :  oc-dir-consec-2  :  gap-filled-3  :  iHT-398  :  HT-399  :  H10-1  :  H20-1  :  H50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-9  :  sma20-consec-21  :  sma50-consec-22  :  sma200-consec-174,
2003-12-24 00:00:00,dow-2  :  IB-1  :  HL-10  :  LH-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-4  :  oc-dir-consec-3  :  gap-filled-4  :  LT-2  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-10  :  sma20-consec-22  :  sma50-consec-23  :  sma200-consec-175,
2003-12-26 00:00:00,dow-4  :  HH-1  :  HL-11  :  cc-dir-1  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iHT-400  :  HT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-11  :  sma20-consec-23  :  sma50-consec-24  :  sma200-consec-176,
2003-12-29 00:00:00,HH-2  :  HL-12  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-1  :  iHT-423  :  HT-426  :  H10-1  :  H20-1  :  H50-1  :  iH10-1  :  iH20-1  :  iH50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-12  :  sma20-consec-24  :  sma50-consec-25  :  sma200-consec-177,
2003-12-30 00:00:00,dow-1  :  HL-13  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-3  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-2  :  HT-427  :  H10-1  :  H20-1  :  H50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-13  :  sma20-consec-25  :  sma50-consec-26  :  sma200-consec-178,
2003-12-31 00:00:00,dow-2  :  OB-1  :  HH-1  :  LL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-4  :  co-dir-consec-1  :  oc-dir-consec-3  :  gap-filled-3  :  iLT-1  :  iHT-425  :  HT-428  :  H10-1  :  H20-1  :  H50-1  :  iH10-1  :  iH20-1  :  iH50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-14  :  sma20-consec-26  :  sma50-consec-27  :  sma200-consec-179,
2004-01-02 00:00:00,dow-4  :  OB-2  :  HH-2  :  LL-2  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-4  :  iLT-2  :  iHT-428  :  LT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-15  :  sma20-consec-27  :  sma50-consec-28  :  sma200-consec-180,
2004-01-05 00:00:00,HH-3  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-3  :  oc-dir-consec-1  :  gap-filled-1  :  iHT-430  :  HT-430  :  H10-1  :  H20-1  :  H50-1  :  iH10-1  :  iH20-1  :  iH50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-16  :  sma20-consec-28  :  sma50-consec-29  :  sma200-consec-181,
2004-01-06 00:00:00,dow-1  :  HH-4  :  HL-2  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-2  :  iHT-431  :  HT-431  :  H10-1  :  H20-1  :  H50-1  :  iH10-1  :  iH20-1  :  iH50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-17  :  sma20-consec-29  :  sma50-consec-30  :  sma200-consec-182,
2004-01-07 00:00:00,dow-2  :  OB-1  :  HH-5  :  LL-1  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-3  :  co-dir-consec-2  :  oc-dir-consec-3  :  gap-filled-3  :  iLT-1  :  iHT-432  :  HT-434  :  H10-1  :  H20-1  :  H50-1  :  iH10-1  :  iH20-1  :  iH50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-18  :  sma20-consec-30  :  sma50-consec-31  :  sma200-consec-183,
2004-01-08 00:00:00,dow-3  :  HH-6  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-4  :  co-dir-consec-1  :  oc-dir-consec-4  :  gap-filled-4  :  iHT-434  :  HT-440  :  H10-1  :  H20-1  :  H50-1  :  iH10-1  :  iH20-1  :  iH50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-19  :  sma20-consec-31  :  sma50-consec-32  :  sma200-consec-184,
2004-01-09 00:00:00,dow-4  :  OB-1  :  HH-7  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-5  :  iLT-1  :  iHT-436  :  LT-4  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-20  :  sma20-consec-32  :  sma50-consec-33  :  sma200-consec-185,
2004-01-12 00:00:00,IB-1  :  HL-1  :  LH-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-6  :  HT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-21  :  sma20-consec-33  :  sma50-consec-34  :  sma200-consec-186,
2004-01-13 00:00:00,dow-1  :  LH-2  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-7  :  iLT-5  :  LT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-22  :  sma20-consec-34  :  sma50-consec-35  :  sma200-consec-187,
2004-01-14 00:00:00,dow-2  :  HH-1  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iHT-439  :  HT-450  :  H10-1  :  H20-1  :  H50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-23  :  sma20-consec-35  :  sma50-consec-36  :  sma200-consec-188,
2004-01-15 00:00:00,dow-3  :  OB-1  :  HH-2  :  LL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-2  :  gap-filled-2  :  iLT-1  :  iHT-450  :  HT-451  :  H10-1  :  H20-1  :  H50-1  :  iH10-1  :  iH20-1  :  iH50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-24  :  sma20-consec-36  :  sma50-consec-37  :  sma200-consec-189,
2004-01-16 00:00:00,dow-4  :  HH-3  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-3  :  co-dir-consec-3  :  oc-dir-consec-3  :  gap-filled-3  :  iHT-452  :  HT-453  :  H10-1  :  H20-1  :  H50-1  :  iH10-1  :  iH20-1  :  iH50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-25  :  sma20-consec-37  :  sma50-consec-38  :  sma200-consec-190,
2004-01-20 00:00:00,dow-1  :  HH-4  :  HL-2  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-4  :  oc-dir-consec-1  :  gap-filled-4  :  iHT-453  :  LT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-26  :  sma20-consec-38  :  sma50-consec-39  :  sma200-consec-191,
2004-01-21 00:00:00,dow-2  :  OB-1  :  HH-5  :  LL-1  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-5  :  iLT-1  :  iHT-456  :  HT-461  :  H10-1  :  H20-1  :  H50-1  :  iH10-1  :  iH20-1  :  iH50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-27  :  sma20-consec-39  :  sma50-consec-40  :  sma200-consec-192,
2004-01-22 00:00:00,dow-3  :  HH-6  :  HL-1  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-6  :  iHT-457  :  LT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-28  :  sma20-consec-40  :  sma50-consec-41  :  sma200-consec-193,
2004-01-23 00:00:00,dow-4  :  LH-1  :  LL-1  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-2  :  gap-filled-7  :  iLT-1  :  LT-2  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-29  :  sma20-consec-41  :  sma50-consec-42  :  sma200-consec-194,
2004-01-26 00:00:00,HH-1  :  HL-1  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-8  :  iHT-463  :  HT-466  :  H10-1  :  H20-1  :  H50-1  :  iH10-1  :  iH20-1  :  iH50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-30  :  sma20-consec-42  :  sma50-consec-43  :  sma200-consec-195,
2004-01-27 00:00:00,dow-1  :  HH-2  :  HL-2  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-9  :  iHT-466  :  LT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-31  :  sma20-consec-43  :  sma50-consec-44  :  sma200-consec-196,
2004-01-28 00:00:00,dow-2  :  LH-1  :  LL-1  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-10  :  iLT-7  :  LT-9  :  sma10-2  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-44  :  sma50-consec-45  :  sma200-consec-197,
2004-01-29 00:00:00,dow-3  :  LH-2  :  LL-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-3  :  gap-filled-11  :  iLT-10  :  HT-1  :  sma10-2  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-2  :  sma20-consec-45  :  sma50-consec-46  :  sma200-consec-198,
2004-01-30 00:00:00,dow-4  :  IB-1  :  HL-1  :  LH-3  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-3  :  oc-dir-consec-4  :  gap-filled-12  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-3  :  sma20-consec-1  :  sma50-consec-47  :  sma200-consec-199,
2004-02-02 00:00:00,HH-1  :  HL-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-4  :  oc-dir-consec-1  :  gap-filled-13  :  iHT-2  :  HT-3  :  sma10-2  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-4  :  sma20-consec-1  :  sma50-consec-48  :  sma200-consec-200,
2004-02-03 00:00:00,dow-1  :  IB-1  :  HL-3  :  LH-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-14  :  LT-1  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-5  :  sma20-consec-1  :  sma50-consec-49  :  sma200-consec-201,
2004-02-04 00:00:00,dow-2  :  LH-2  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-1  :  iLT-3  :  LT-14  :  L10-1  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-6  :  sma20-consec-2  :  sma50-consec-50  :  sma200-consec-202,
2004-02-05 00:00:00,dow-3  :  LH-3  :  LL-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-2  :  iLT-4  :  HT-1  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-7  :  sma20-consec-3  :  sma50-consec-51  :  sma200-consec-203,
2004-02-06 00:00:00,dow-4  :  HH-1  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-2  :  gap-filled-1  :  iHT-6  :  HT-7  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-1  :  sma50-consec-52  :  sma200-consec-204,
2004-02-09 00:00:00,HH-2  :  HL-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-3  :  co-dir-consec-3  :  oc-dir-consec-1  :  gap-filled-2  :  iHT-7  :  HT-8  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-2  :  sma20-consec-2  :  sma50-consec-53  :  sma200-consec-205,
